,Edad,Ingreso Anual (€),Porcentaje Ahorro (%),Ahorro Actual (€),Gasto Mensual (€),Vida Esperada (años),Edad de Jubilación,Años Hasta Jubilación
3156,52,18962.27,17.6,106810.73,1302.04,90.0,65,13
3157,48,19310.04,15.03,81261.05,1367.32,82.34,63,15
3158,27,15000.0,23.02,24167.56,962.29,82.97,63,36
3159,55,15000.0,28.85,151467.03,889.36,78.46,67,12
3160,22,15000.0,17.99,5397.67,1025.1,82.95,64,42
3161,42,15000.0,12.13,40045.47,1098.31,82.47,65,23
3162,42,20153.67,26.8,118845.51,1229.3,78.56,62,20
3163,23,20017.75,20.11,12078.8,1332.62,78.43,64,41
3164,28,16925.35,18.84,25505.98,1144.76,80.81,67,39
3165,24,15000.0,9.71,5828.62,1128.57,81.95,67,43
3166,35,38279.44,6.01,34536.41,2998.08,75.0,66,31
3167,64,16134.21,16.54,117383.72,1122.2,87.64,65,1
3168,59,79483.56,18.2,564210.71,5418.05,79.51,67,8
3169,32,33948.06,8.18,33312.59,2597.67,80.5,67,35
3170,49,15000.0,6.48,28209.38,1168.94,82.89,66,17
3171,29,40831.84,10.4,38225.99,3048.71,80.66,67,38
3172,62,15502.79,6.58,42826.96,1206.93,87.7,64,2
3173,60,15000.0,6.4,38420.74,1169.96,80.58,65,5
3174,40,19225.07,16.1,61920.69,1344.09,79.08,64,24
3175,54,38828.08,25.26,333419.69,2418.47,85.1,66,12
3176,46,28615.14,21.6,160700.45,1869.53,85.8,65,19
3177,41,24130.62,21.99,111409.16,1568.78,90.0,62,21
3178,43,15000.0,11.56,39885.15,1105.49,75.0,62,19
3179,38,35297.27,5.28,33531.3,2786.2,82.38,63,25
3180,44,15000.0,16.27,58558.19,1046.67,85.4,65,21
3181,62,37102.66,14.43,224834.86,2645.79,77.45,62,0
3182,49,26018.74,28.68,216409.65,1546.36,89.03,65,16
3183,58,16352.71,6.8,42258.44,1270.05,78.58,66,8
3184,58,63752.18,24.41,591364.22,4015.83,82.59,67,9
3185,33,34753.22,14.64,66121.57,2472.25,87.44,64,31
3186,52,29123.98,25.74,239893.06,1802.28,76.54,65,13
3187,39,23194.46,17.37,76560.57,1597.08,81.33,66,27
3188,37,15000.0,25.51,65056.99,931.09,85.84,67,30
3189,22,22446.93,16.67,7484.35,1558.73,82.75,64,42
3190,38,49124.49,15.05,133047.18,3477.75,85.34,64,26
3191,59,15000.0,29.09,170192.37,886.34,86.0,64,5
3192,47,29250.19,14.22,112314.64,2090.87,79.36,63,16
3193,34,44229.77,25.13,155624.65,2759.48,90.0,67,33
3194,35,45349.92,6.68,45412.16,3526.87,77.8,64,29
3195,28,15000.0,6.57,7879.46,1167.92,88.78,64,36
3196,29,16773.37,15.95,24082.26,1174.8,83.76,64,35
3197,41,23166.47,19.64,95544.17,1551.4,78.92,62,21
3198,63,27637.35,20.21,240216.38,1837.58,77.69,65,2
3199,55,41808.84,5.91,86476.5,3278.17,83.4,65,10
3200,34,19919.04,22.42,62517.69,1287.79,80.9,63,29
3201,47,35341.71,8.25,78706.0,2702.22,84.44,61,14
3202,28,15000.0,28.88,34660.35,888.95,80.87,67,39
3203,55,19283.5,13.34,90026.03,1392.61,82.37,64,9
3204,38,35324.94,11.54,73352.34,2604.15,84.56,65,27
3205,34,33414.62,12.28,57454.13,2442.56,81.69,62,28
3206,28,15000.0,28.43,34120.6,894.58,80.72,63,35
3207,28,36799.94,17.07,50257.03,2543.15,83.78,64,36
3208,57,15000.0,15.87,88061.82,1051.66,80.17,65,8
3209,64,40063.56,19.15,337530.73,2699.37,85.36,67,3
3210,22,19887.23,28.27,11243.86,1188.78,84.27,63,41
3211,37,17576.77,12.71,37973.64,1278.59,85.49,67,30
3212,33,18976.71,9.52,23486.81,1430.84,85.46,64,31
3213,34,26622.71,19.89,74123.44,1777.35,80.75,64,30
3214,61,62329.28,17.29,441893.83,4295.95,75.0,64,3
3215,61,40499.73,6.55,108748.86,3153.94,81.19,67,6
3216,29,15000.0,18.05,24365.38,1024.39,83.19,63,34
3217,47,15000.0,19.06,77194.81,1011.74,81.4,67,20
3218,40,15000.0,22.35,67061.3,970.58,78.4,62,22
3219,58,25704.82,29.89,291946.35,1501.84,88.2,67,9
3220,32,20236.25,15.54,37735.39,1424.3,77.99,65,33
3221,62,30142.39,17.76,224775.88,2065.88,78.58,67,5
3222,42,17145.71,6.88,25933.1,1330.58,79.76,65,23
3223,57,18065.42,25.79,172383.63,1117.2,80.53,62,5
3224,59,15000.0,7.45,43605.29,1156.83,79.08,62,3
3225,51,38241.44,28.35,336034.49,2283.47,81.9,63,12
3226,33,16301.67,13.71,29059.78,1172.19,82.52,64,31
3227,21,15000.0,13.44,2015.93,1082.01,77.19,66,45
3228,58,35713.56,13.22,179345.84,2582.83,76.45,61,3
3229,60,15000.0,28.76,172573.44,890.47,85.6,63,3
3230,29,28994.09,29.5,76986.34,1703.34,81.76,65,36
3231,59,15001.87,29.33,171607.8,883.47,87.01,63,4
3232,30,20786.08,22.62,47017.45,1340.36,85.2,64,34
3233,49,15000.0,7.78,33827.57,1152.79,80.53,64,15
3234,60,29400.28,14.66,172392.16,2090.87,84.18,67,7
3235,50,61390.76,12.23,225292.99,4490.08,85.72,62,12
3236,22,15000.0,22.71,6812.92,966.13,77.98,67,45
3237,38,39241.91,17.32,122314.87,2703.89,75.0,64,26
3238,48,21511.58,20.41,122949.64,1426.71,77.25,63,15
3239,52,28776.15,5.22,48051.81,2272.88,84.87,67,15
3240,44,15000.0,24.57,88457.77,942.85,90.0,63,19
3241,58,15000.0,28.8,164167.39,889.98,81.82,67,9
3242,34,23011.05,21.73,70018.17,1500.81,88.37,65,31
3243,45,19767.41,26.3,129963.01,1214.07,86.57,64,19
3244,45,23730.94,16.96,100596.99,1642.25,78.5,67,22
3245,52,15000.0,5.51,26424.97,1181.18,81.67,63,11
3246,47,29887.99,29.76,240169.91,1749.4,85.21,67,20
3247,52,26747.03,6.47,55383.92,2084.69,76.13,65,13
3248,51,38290.28,9.82,116555.61,2877.53,86.24,66,15
3249,44,25803.27,6.31,39082.69,2014.57,87.36,65,21
3250,55,68039.77,20.62,491137.34,4500.61,86.06,65,10
3251,50,60101.3,19.58,353048.95,4027.75,81.4,63,13
3252,53,22216.88,10.24,75088.03,1661.79,84.42,63,10
3253,53,21782.41,28.92,207856.19,1290.31,86.91,64,11
3254,47,15000.0,27.84,112740.49,902.04,75.0,64,17
3255,53,15000.0,12.0,59376.49,1100.06,75.0,66,13
3256,53,19654.75,21.47,139266.36,1286.21,84.58,66,13
3257,24,15963.1,26.38,16844.79,979.32,79.02,65,41
3258,50,15000.0,13.99,62977.29,1075.06,82.9,64,14
3259,64,26257.15,11.34,131007.62,1939.98,83.01,65,1
3260,35,15000.0,11.4,25660.68,1107.44,88.12,65,30
3261,49,15000.0,25.51,110974.64,931.11,82.85,66,17
3262,48,15000.0,16.58,69622.37,1042.79,84.66,66,18
3263,52,15000.0,22.88,109840.56,963.96,84.32,62,10
3264,56,16285.9,21.26,124631.21,1068.66,85.96,64,8
3265,50,32992.6,12.66,125262.78,2401.43,79.17,64,14
3266,62,57895.75,10.2,248072.01,4332.44,83.52,66,4
3267,63,15000.0,8.14,52532.91,1148.19,75.0,65,2
3268,58,34151.17,5.6,72636.58,2686.64,78.84,64,6
3269,62,15000.0,7.03,44297.89,1162.11,87.11,65,3
3270,32,23900.95,11.41,32714.18,1764.56,75.37,62,30
3271,23,29389.58,22.84,20137.73,1889.75,75.92,65,42
3272,35,44478.43,8.87,59198.39,3377.66,85.25,65,30
3273,30,72981.57,18.08,131986.32,4981.91,78.93,66,36
3274,42,37097.85,11.13,90823.92,2747.46,88.27,65,23
3275,43,17370.1,17.8,71094.19,1189.92,82.37,67,24
3276,31,15000.0,23.75,39187.96,953.12,89.61,62,31
3277,36,24740.53,11.65,46114.47,1821.53,90.0,66,30
3278,36,30422.56,13.7,66673.93,2187.95,88.38,66,30
3279,34,15000.0,23.08,48457.53,961.56,79.45,63,29
3280,26,32463.48,18.66,36343.1,2200.52,76.4,65,39
3281,62,17784.0,7.36,55005.02,1372.86,88.36,65,3
3282,37,15000.0,23.95,61082.33,950.58,81.92,63,26
3283,51,23586.15,11.94,87272.33,1730.91,83.0,66,15
3284,62,15000.0,14.63,92146.59,1067.17,87.74,67,5
3285,30,15000.0,11.13,16694.13,1110.88,76.39,64,34
3286,40,25426.01,18.58,94503.01,1725.07,84.94,67,27
3287,29,27110.03,22.69,55371.65,1746.47,79.53,63,34
3288,35,18349.05,25.08,69030.26,1145.59,85.96,62,27
3289,59,25269.46,28.05,276465.39,1515.05,83.93,62,3
3290,22,38980.97,13.98,10899.4,2794.27,86.41,63,41
3291,24,33392.31,28.32,37820.61,1994.76,79.87,64,40
3292,44,15000.0,20.42,73525.93,994.7,78.45,66,22
3293,38,22336.37,14.74,59262.31,1587.0,82.01,62,24
3294,31,15529.63,27.18,46434.5,942.36,79.1,65,34
3295,57,15000.0,19.49,108173.59,1006.37,78.85,65,8
3296,46,30373.93,16.36,129175.56,2117.14,78.49,63,17
3297,28,36364.3,5.29,15382.21,2870.13,85.17,61,33
3298,42,17377.77,22.94,87693.3,1115.98,90.0,63,21
3299,25,24770.56,6.93,8587.58,1921.09,85.96,63,38
3300,22,47743.1,12.23,11682.57,3491.82,85.5,65,43
3301,25,36772.12,29.04,53397.45,2174.39,85.38,63,38
3302,55,16429.7,8.88,51065.39,1247.56,77.43,64,9
3303,52,21166.58,12.79,86661.81,1538.2,85.46,61,9
3304,64,15459.01,28.31,192553.35,923.57,75.0,65,1
3305,39,24700.95,13.44,63086.18,1781.72,83.87,64,25
3306,59,22476.68,13.22,115857.86,1625.5,85.67,64,5
3307,24,15000.0,21.2,12719.32,985.01,86.07,66,42
3308,43,17536.28,8.28,33411.95,1340.3,85.26,65,22
3309,39,15000.0,29.32,83558.56,883.52,75.77,64,25
3310,46,15000.0,11.88,46314.71,1101.56,78.79,66,20
3311,46,27075.09,24.64,173469.47,1700.27,87.88,64,18
3312,27,23662.24,12.19,20191.58,1731.48,83.85,63,36
3313,52,35362.97,11.88,134484.65,2596.69,83.58,66,14
3314,53,22614.88,6.44,48044.87,1763.25,79.35,66,13
3315,64,19968.57,7.98,70140.14,1531.21,76.49,67,3
3316,46,55767.8,18.05,261706.43,3808.51,78.35,65,19
3317,44,18589.74,19.42,86647.89,1248.28,75.05,63,19
3318,43,18168.03,25.4,106121.28,1129.51,84.75,66,23
3319,58,22579.65,6.51,55817.89,1759.23,75.0,63,5
3320,46,15000.0,13.9,54224.64,1076.2,78.36,67,21
3321,51,25047.43,10.0,77677.87,1878.47,90.0,64,13
3322,26,15333.8,13.95,12831.58,1099.6,80.93,61,35
3323,51,17753.56,13.86,76267.1,1274.44,78.14,63,12
3324,60,15174.2,13.86,84107.54,1089.29,90.0,64,4
3325,32,15000.0,12.74,22933.5,1090.74,79.98,62,30
3326,37,15000.0,24.1,61453.6,948.76,90.0,64,27
3327,46,15000.0,22.24,86746.36,971.97,80.61,63,17
3328,23,38969.89,13.54,15825.75,2807.89,86.56,61,38
3329,35,22869.75,8.66,29715.36,1740.73,90.0,63,28
3330,58,17325.36,17.96,118222.44,1184.52,82.75,63,5
3331,44,15000.0,27.97,100696.29,900.36,80.29,64,20
3332,50,41379.11,8.09,100414.48,3169.33,85.58,66,16
3333,64,15981.06,23.83,167534.71,1014.45,77.06,65,1
3334,56,15000.0,19.98,107916.17,1000.19,88.31,66,10
3335,64,15000.0,19.71,130117.37,1003.57,78.79,64,0
3336,47,15000.0,28.37,114884.04,895.42,75.0,61,14
3337,42,27741.69,28.9,176372.61,1643.73,81.51,67,25
3338,22,51183.05,11.1,11358.54,3791.98,79.82,64,42
3339,27,25545.2,25.21,45083.06,1592.06,75.0,65,38
3340,36,25376.64,20.52,83316.5,1680.78,82.08,64,28
3341,44,54079.33,15.22,197555.76,3820.65,76.56,65,21
3342,50,28294.51,21.64,183692.48,1847.62,79.76,67,17
3343,64,21941.31,28.9,278997.74,1300.04,76.55,67,3
3344,21,29136.43,17.92,5221.8,1992.89,85.32,67,46
3345,47,34594.25,28.5,266221.38,2061.18,81.94,65,18
3346,29,28416.96,21.07,53892.65,1869.07,75.0,67,38
3347,27,17278.08,17.07,20648.88,1194.02,89.07,64,37
3348,25,26990.85,21.1,28481.1,1774.55,83.57,61,36
3349,50,15576.56,20.06,93756.23,1037.61,79.54,62,12
3350,62,21687.49,15.54,141572.07,1526.39,78.22,64,2
3351,47,26866.38,19.06,138270.72,1812.1,81.71,66,19
3352,30,55237.97,22.58,124734.05,3563.71,75.69,62,32
3353,45,27428.57,25.97,178091.37,1692.08,88.61,64,19
3354,38,22207.93,12.61,50400.64,1617.32,87.69,67,29
3355,27,18029.57,5.37,6772.52,1421.84,80.38,66,39
3356,51,16448.62,18.78,95762.83,1113.29,80.06,65,14
3357,52,18153.66,17.23,100104.25,1252.12,77.59,62,10
3358,31,22473.74,6.35,15710.19,1753.79,83.36,61,30
3359,30,34818.92,20.81,72467.44,2297.68,83.4,62,32
3360,42,15000.0,28.54,94165.53,893.31,85.58,64,22
3361,51,32307.5,15.06,150788.7,2286.95,83.45,65,14
3362,61,16603.61,27.36,186245.93,1005.09,77.55,63,2
3363,34,15513.69,25.33,55009.29,965.37,78.39,62,28
3364,23,28434.32,9.04,7713.87,2155.25,82.74,62,39
3365,44,18259.81,24.68,108165.23,1146.08,78.54,64,20
3366,34,27951.21,17.92,70114.81,1911.92,88.9,66,32
3367,36,26743.61,27.97,119664.65,1605.38,81.92,66,30
3368,48,32954.85,9.74,89834.39,2478.87,75.0,63,15
3369,55,42582.58,8.13,121111.52,3260.19,81.55,65,10
3370,60,15000.0,11.03,66192.06,1112.1,81.02,64,4
3371,22,24397.11,6.49,3167.07,1901.13,88.78,67,45
3372,54,15216.25,13.0,67266.18,1103.15,82.23,64,10
3373,38,27146.85,12.08,59004.77,1989.07,84.99,64,26
3374,27,15000.0,15.41,16175.65,1057.43,81.26,65,38
3375,58,22595.6,16.57,142313.52,1570.88,87.13,61,3
3376,62,15000.0,8.62,54293.49,1142.27,88.61,64,2
3377,27,22510.37,20.48,32277.72,1491.61,77.45,66,39
3378,24,22088.08,10.59,9355.79,1645.76,79.07,65,41
3379,63,15736.29,8.05,54459.11,1205.82,80.94,67,4
3380,36,18089.05,22.72,65758.13,1164.93,86.61,64,28
3381,26,18307.73,5.57,6116.67,1440.69,78.78,63,37
3382,40,15000.0,14.21,42627.45,1072.39,75.0,66,26
3383,51,15000.0,8.61,40036.88,1142.37,86.05,61,10
3384,39,24199.16,27.07,124462.7,1470.71,78.13,63,24
3385,42,37574.2,25.61,211712.64,2329.24,80.33,65,23
3386,41,32642.61,6.51,44647.43,2543.05,80.06,66,25
3387,38,15000.0,18.76,50655.45,1015.48,75.0,65,27
3388,52,40945.98,12.38,162262.54,2989.61,76.11,67,15
3389,54,42214.09,9.81,140853.1,3172.61,86.28,65,11
3390,47,15161.27,12.79,52350.15,1101.86,81.82,66,19
3391,58,15307.97,25.4,147736.16,951.68,86.78,67,9
3392,64,17003.27,6.45,48228.22,1325.6,90.0,65,1
3393,50,26000.53,21.21,165408.86,1707.24,75.0,66,16
3394,53,18925.63,27.83,173837.64,1138.15,80.34,63,10
3395,47,26757.16,16.2,117045.98,1868.51,81.45,65,18
3396,43,15000.0,27.54,95005.58,905.78,89.57,67,24
3397,63,15000.0,27.67,178471.57,904.12,76.6,67,4
3398,39,15000.0,20.24,57683.7,997.0,83.64,64,25
3399,51,15000.0,16.4,76241.46,1045.05,88.42,64,13
3400,24,27273.99,23.44,25573.83,1740.04,86.45,66,42
3401,39,24906.36,27.91,132054.96,1496.34,84.56,63,24
3402,58,30612.8,22.0,255933.28,1989.81,78.42,67,9
3403,60,37828.81,10.24,154949.53,2829.59,87.44,66,6
3404,42,26827.45,25.5,150510.24,1665.51,75.0,63,21
3405,29,15000.0,28.79,38864.25,890.15,84.51,66,37
3406,51,17873.48,15.26,84534.97,1262.21,75.0,66,15
3407,30,19121.04,22.44,42907.11,1235.86,90.0,62,32
3408,30,25057.54,17.95,44988.7,1713.22,76.26,64,34
3409,50,15000.0,7.8,35101.03,1152.5,79.69,67,17
3410,30,46165.65,13.75,63459.53,3318.31,90.0,63,33
3411,56,18021.61,9.1,59011.17,1365.2,84.24,64,8
3412,38,18668.77,21.84,73388.43,1215.97,78.37,65,27
3413,64,19974.56,19.55,171841.95,1339.09,82.6,62,0
3414,63,17021.92,5.84,42733.43,1335.68,83.46,63,0
3415,39,15000.0,6.54,18639.49,1168.25,84.11,64,25
3416,63,40967.82,11.52,202934.87,3020.7,80.95,64,1
3417,43,16036.83,23.62,87127.19,1020.72,80.39,64,21
3418,24,30179.5,8.17,9863.75,2309.46,85.44,61,37
3419,32,17806.42,10.12,21622.73,1333.71,80.73,67,35
3420,44,16081.68,27.69,106874.94,969.05,76.63,67,23
3421,33,15000.0,18.65,36374.2,1016.83,80.42,64,31
3422,24,15000.0,20.52,12312.74,993.48,81.9,63,39
3423,47,17629.56,16.39,78035.88,1228.28,83.73,62,15
3424,58,17260.03,12.49,81947.6,1258.63,82.98,62,4
3425,59,45166.52,11.23,197785.1,3341.26,75.4,65,6
3426,28,22831.37,19.73,36037.93,1527.22,84.49,66,38
3427,46,38978.68,16.77,169999.27,2703.35,80.96,63,17
3428,54,15000.0,15.08,76886.72,1061.55,79.19,62,8
3429,29,22604.93,22.36,45489.41,1462.55,86.68,65,36
3430,30,29008.74,15.1,43814.37,2052.27,78.38,65,35
3431,21,23298.03,5.92,1378.84,1826.6,90.0,64,43
3432,28,23743.79,25.99,49371.41,1464.36,90.0,66,38
3433,30,19443.73,12.96,25199.24,1410.32,87.04,64,34
3434,63,15000.0,28.66,184857.28,891.75,78.64,64,1
3435,45,15000.0,26.99,101208.57,912.64,84.87,61,16
3436,51,31361.48,10.85,105463.98,2329.95,83.34,64,13
3437,59,15830.47,29.14,179887.07,934.83,78.39,61,2
3438,23,17797.81,26.34,14063.3,1092.5,87.35,67,44
3439,59,15828.83,29.63,182884.88,928.29,82.0,63,4
3440,58,15000.0,21.95,125107.65,975.64,75.0,63,5
3441,55,15000.0,28.27,148407.89,896.65,89.39,62,7
3442,28,47477.99,22.25,84519.66,3076.09,89.55,61,33
3443,21,15000.0,26.38,3956.6,920.28,81.68,67,46
3444,25,31067.98,20.26,31473.0,2064.45,85.1,63,38
3445,47,37965.6,28.23,289371.06,2270.68,83.72,65,18
3446,46,23640.7,17.95,110344.5,1616.39,79.62,65,19
3447,63,20181.27,23.41,203187.27,1288.0,90.0,64,1
3448,46,24747.0,27.92,179669.21,1486.39,78.91,66,20
3449,31,18041.91,15.56,30880.04,1269.55,82.26,63,32
3450,54,36001.37,5.66,69281.66,2830.31,76.41,62,8
3451,61,38551.68,7.83,123702.06,2961.21,86.28,62,1
3452,22,28887.92,29.3,16927.04,1702.03,85.46,64,42
3453,41,15000.0,26.83,84514.7,914.62,86.31,64,23
3454,46,30870.28,17.09,137132.39,2133.0,75.9,65,19
3455,32,41844.65,29.02,145732.3,2475.02,83.38,66,34
3456,29,29855.15,9.64,25902.7,2248.09,83.97,63,34
3457,61,36046.3,7.77,114894.15,2770.33,75.42,65,4
3458,43,15295.73,20.04,70486.99,1019.26,83.95,63,20
3459,62,17377.38,14.55,106215.15,1237.37,78.77,67,5
3460,25,42410.72,13.49,28615.03,3057.31,80.51,67,42
3461,29,30726.3,23.35,64581.83,1962.55,84.89,62,33
3462,30,19465.32,8.75,17032.79,1480.17,82.99,65,35
3463,30,19226.34,24.46,47029.97,1210.28,78.28,67,37
3464,34,22241.19,13.99,43549.89,1594.21,76.33,62,28
3465,56,18975.59,29.67,202671.44,1112.15,81.18,62,6
3466,30,22088.59,25.22,55704.45,1376.51,83.12,64,34
3467,57,100000.0,21.16,782756.79,6570.37,82.07,62,5
3468,61,15492.7,10.74,68196.13,1152.45,81.37,67,6
3469,58,15000.0,28.91,164790.77,888.62,80.85,67,9
3470,42,15814.87,5.82,20258.93,1241.17,89.18,67,25
3471,43,29062.09,10.58,70744.73,2165.52,82.95,63,20
3472,36,29759.9,5.92,28185.68,2333.19,83.01,61,25
3473,31,15000.0,29.16,48118.79,885.46,80.9,64,33
3474,55,18245.71,26.79,171056.84,1113.2,79.87,67,12
3475,40,33958.53,28.8,195619.4,2014.8,90.0,65,25
3476,57,20873.93,22.88,176678.51,1341.57,84.82,67,10
3477,61,15000.0,5.69,34966.45,1178.93,85.89,67,6
3478,25,15000.0,28.29,21215.66,896.41,78.0,64,39
3479,56,44533.6,15.52,248879.34,3135.02,86.94,61,5
3480,33,17556.52,14.21,32420.8,1255.22,76.99,61,28
3481,37,22614.37,12.1,46530.47,1656.44,83.67,65,28
3482,46,15000.0,12.17,47462.79,1097.88,82.55,67,21
3483,64,19564.82,25.02,215348.25,1222.54,88.61,64,0
3484,40,90399.07,11.41,206281.39,6673.75,79.51,67,27
3485,59,53889.27,10.55,221812.57,4016.81,84.8,65,6
3486,53,25011.65,22.45,185302.87,1616.37,83.96,62,9
3487,50,49394.36,12.19,180584.43,3614.57,78.16,66,16
3488,36,29783.83,5.33,25391.42,2349.74,84.68,64,28
3489,27,70470.28,28.29,139572.82,4210.94,81.25,62,35
3490,50,30746.17,12.84,118425.92,2233.22,81.79,66,16
3491,22,43044.63,24.11,20755.63,2722.23,80.16,66,44
3492,32,15000.0,16.72,30104.43,1040.94,82.3,64,32
3493,63,26716.92,8.35,95950.04,2040.46,82.21,61,0
3494,60,16209.87,21.55,139717.42,1059.74,84.65,64,4
3495,21,29159.1,10.79,3145.97,2167.76,83.61,64,43
3496,23,28605.05,12.2,10467.69,2092.99,86.4,63,40
3497,28,43996.57,5.81,20450.16,3453.36,86.13,63,35
3498,46,37138.01,5.41,52239.13,2927.4,89.5,63,17
3499,60,15000.0,17.84,107042.92,1026.99,85.43,64,4
3500,31,15000.0,6.44,10634.04,1169.44,82.72,66,35
3501,41,19879.7,10.24,42730.26,1487.08,87.66,66,25
3502,25,32063.34,28.1,45041.26,1921.26,82.63,61,36
3503,60,30244.96,7.07,85549.51,2342.18,83.45,61,1
3504,46,22778.88,12.27,72667.64,1665.33,75.0,62,16
3505,41,29944.25,23.16,145657.01,1917.35,77.5,64,23
3506,29,33229.1,27.11,81070.07,2018.44,85.5,67,38
3507,37,22790.96,6.16,23848.4,1782.34,88.71,63,26
3508,57,30056.48,9.64,107160.83,2263.35,84.69,64,7
3509,22,31413.59,14.7,9233.77,2233.06,85.04,61,39
3510,60,21645.56,14.02,121430.35,1550.82,85.36,61,1
3511,48,46151.23,12.21,157822.46,3376.23,82.18,61,13
3512,47,15000.0,11.06,44783.64,1111.78,77.31,66,19
3513,60,50272.78,11.72,235607.8,3698.55,85.2,61,1
3514,21,37143.99,8.34,3096.19,2837.32,75.81,63,42
3515,31,64837.59,9.08,64782.37,4912.36,84.46,65,34
3516,59,15000.0,20.17,117989.66,997.89,89.1,65,6
3517,38,18478.45,12.3,40927.17,1350.39,83.44,62,24
3518,47,28032.78,14.99,113473.19,1985.84,84.63,63,16
3519,30,25061.19,15.3,38341.51,1768.92,87.44,65,35
3520,56,17747.65,7.74,49474.03,1364.45,81.27,64,8
3521,41,25679.86,25.49,137447.41,1594.56,89.47,64,23
3522,48,41066.17,28.91,332410.85,2432.86,87.12,63,15
3523,21,23635.17,11.59,2738.97,1741.35,82.68,61,40
3524,34,15000.0,12.36,25956.53,1095.5,75.0,64,30
3525,40,61537.16,22.33,274810.75,3983.05,81.49,65,25
3526,29,15000.0,7.01,9469.86,1162.32,81.43,66,37
3527,47,15000.0,27.68,112116.45,903.96,83.62,65,18
3528,24,15325.24,8.01,4913.11,1174.75,89.3,64,40
3529,57,16197.44,23.3,139647.53,1035.27,87.1,65,8
3530,38,25281.15,12.29,55917.3,1847.89,83.13,66,28
3531,51,81224.41,13.08,329389.49,5883.25,80.73,66,15
3532,59,15000.0,8.52,49848.53,1143.49,75.0,62,3
3533,30,38068.55,21.16,80547.14,2501.15,85.84,66,36
3534,29,58426.68,24.87,130801.99,3657.76,83.82,62,33
3535,48,17820.74,28.76,143487.06,1058.02,87.11,67,19
3536,48,20955.95,13.29,77973.87,1514.26,83.89,64,16
3537,33,25660.59,20.53,68483.96,1699.38,79.2,65,32
3538,38,17532.02,15.37,48519.3,1236.38,84.54,63,25
3539,32,15000.0,18.95,34102.97,1013.17,83.75,64,32
3540,28,43309.64,9.07,31436.89,3281.67,87.06,66,38
3541,43,23838.7,19.54,107156.86,1598.31,80.74,63,20
3542,25,16611.43,26.23,21783.45,1021.23,79.02,65,40
3543,27,21550.85,26.59,40114.6,1318.35,82.97,65,38
3544,35,18809.18,17.08,48202.47,1299.64,81.9,62,27
3545,23,29620.94,10.89,9680.42,2199.51,79.47,66,43
3546,38,15000.0,25.92,69975.83,926.04,79.39,67,29
3547,58,18237.59,29.99,207809.48,1064.08,88.44,63,5
3548,46,23676.42,14.43,88822.97,1688.35,81.87,66,20
3549,58,15000.0,28.11,160222.54,898.63,87.92,62,4
3550,53,19478.09,29.59,190175.19,1142.93,90.0,67,14
3551,41,15619.0,14.89,48840.13,1107.77,81.24,64,23
3552,37,29858.48,22.91,116275.16,1918.23,78.83,67,30
3553,63,24922.0,19.53,209263.68,1671.28,77.3,62,0
3554,22,41531.86,23.05,19150.21,2663.06,87.81,66,44
3555,45,15000.0,8.85,33201.82,1139.33,81.74,64,19
3556,61,16180.2,14.17,93988.78,1157.32,82.94,63,2
3557,39,24288.89,6.57,30319.6,1891.09,80.67,66,27
3558,58,42024.02,20.33,324658.8,2790.03,81.94,65,7
3559,45,15000.0,28.17,105627.79,897.91,90.0,67,22
3560,59,15000.0,19.01,111191.42,1012.41,79.3,63,4
3561,24,42502.2,6.76,11489.69,3302.48,75.0,67,43
3562,23,69706.04,28.26,59095.6,4167.29,82.13,65,42
3563,54,51687.38,8.32,146285.72,3948.74,79.78,64,10
3564,62,51942.1,27.07,590627.69,3156.63,85.88,62,0
3565,30,27325.05,22.86,62453.25,1756.64,82.43,66,36
3566,47,23534.02,20.91,132860.89,1551.1,88.14,67,20
3567,46,57004.12,19.67,291548.12,3815.89,75.0,66,20
3568,47,18713.83,8.28,41830.22,1430.38,85.29,66,19
3569,21,15000.0,17.52,2628.16,1030.99,89.29,67,46
3570,64,25379.36,9.92,110745.96,1905.2,80.45,66,2
3571,40,18391.79,19.29,70972.44,1236.93,80.37,67,27
3572,45,15000.0,16.18,60688.48,1047.71,80.2,66,21
3573,30,33702.07,21.99,74117.22,2190.86,79.69,66,36
3574,21,19437.48,29.56,5746.19,1140.94,87.91,63,42
3575,36,24155.62,14.03,54206.7,1730.64,77.77,65,29
3576,31,28870.54,20.42,64842.14,1914.65,85.45,63,32
3577,24,15000.0,26.61,15966.1,917.37,75.0,62,38
3578,55,40932.65,7.32,104914.82,3161.26,76.1,65,10
3579,33,69596.4,25.01,226243.97,4349.42,82.9,66,33
3580,41,41786.69,10.99,96401.1,3099.68,76.97,62,21
3581,35,15000.0,18.51,41640.53,1018.66,76.75,63,28
3582,30,24654.61,29.79,73440.01,1442.55,88.27,62,32
3583,58,15000.0,29.6,168727.42,879.98,84.69,65,7
3584,31,40008.86,12.89,56750.3,2904.14,82.48,62,31
3585,52,40081.34,8.29,106380.04,3063.08,85.45,62,10
3586,53,26537.25,28.45,249185.47,1582.18,75.24,63,10
3587,40,15000.0,27.34,82014.71,908.27,77.51,63,23
3588,56,22141.17,20.4,162611.1,1468.68,83.39,65,9
3589,50,15000.0,5.81,26146.17,1177.37,75.0,61,11
3590,30,23607.69,23.78,56143.82,1499.44,75.08,65,35
3591,35,21868.04,9.02,29591.99,1657.94,80.51,64,29
