Edad,Ingreso Anual (€),Porcentaje Ahorro (%),Ahorro Actual (€),Gasto Mensual (€),Vida Esperada (años),Edad de Jubilación,Años Hasta Jubilación
47,25211.75,23.88,162586.28,1599.17,83.55,67,20
35,23852.36,17.82,63769.41,1633.42,80.29,65,30
52,15000.0,29.89,143468.35,876.38,75.77,67,15
61,15000.0,22.15,136212.86,973.14,76.04,63,2
27,15000.0,6.7,7039.2,1166.2,79.13,63,36
64,19638.39,15.05,130026.1,1390.27,82.8,64,0
64,34665.82,23.26,354732.28,2216.98,85.52,65,1
34,17595.41,26.06,64193.2,1084.18,80.02,64,30
43,33962.12,25.33,197893.01,2113.17,80.65,64,21
21,18336.78,29.43,5396.69,1078.34,84.9,64,43
52,15000.0,17.23,82694.46,1034.65,80.47,64,12
61,15000.0,8.5,52285.31,1143.73,80.69,62,1
46,15000.0,21.31,83093.71,983.67,87.84,67,21
29,23632.27,6.77,14396.43,1836.06,80.11,66,37
36,21529.91,29.34,101063.39,1267.79,78.93,66,30
51,19456.09,23.96,144532.12,1232.81,78.99,64,13
22,19865.13,29.55,11741.76,1166.19,81.15,64,42
52,38273.78,14.43,176749.25,2729.2,88.36,67,15
30,56375.37,5.39,30414.05,4444.5,84.17,67,37
45,15231.0,18.03,68662.28,1040.38,81.38,67,22
38,20049.21,8.03,28977.61,1536.61,81.46,65,27
54,15000.0,21.99,112152.53,975.12,85.86,63,9
49,21866.89,17.44,110586.27,1504.46,81.43,65,16
44,18817.56,23.84,107649.28,1194.35,81.36,65,21
23,24522.18,12.28,9031.56,1792.64,83.67,67,44
35,34171.65,25.73,131881.06,2114.96,78.42,64,29
23,15000.0,21.27,9571.73,984.12,90.0,63,40
51,19805.67,29.69,182306.26,1160.4,90.0,63,12
30,19177.79,9.46,18149.71,1446.9,82.43,63,33
58,23846.48,6.28,56901.06,1862.42,81.41,65,7
42,44365.42,26.28,256466.48,2725.65,77.58,66,24
34,15910.82,13.46,29985.2,1147.42,82.38,64,30
29,29869.53,15.78,42423.82,2096.31,77.04,63,34
38,50822.72,28.14,257442.87,3043.36,81.24,64,26
28,15000.0,16.02,19220.9,1049.78,85.72,65,37
58,23709.31,12.45,112173.06,1729.78,87.18,65,7
35,23606.29,6.49,22971.48,1839.57,89.29,65,30
35,15000.0,16.07,36165.11,1049.08,84.31,63,28
26,29424.5,21.37,37734.78,1927.95,77.61,67,41
32,38613.45,11.73,54349.4,2840.36,89.36,64,32
62,15772.1,22.94,151990.7,1012.77,86.81,64,2
39,19056.81,16.96,61396.34,1318.79,79.97,67,28
60,15000.0,26.45,158716.09,919.34,77.03,67,7
25,37271.93,9.04,16853.32,2825.11,82.98,66,41
47,33951.25,23.93,219334.84,2152.31,88.53,63,16
30,15000.0,28.31,42470.72,896.08,79.87,66,36
63,15000.0,23.53,151800.42,955.81,82.78,64,1
34,18054.01,15.15,38288.59,1276.59,84.98,63,29
54,42024.16,10.76,153761.12,3125.15,75.0,67,13
35,21245.88,7.46,23771.54,1638.43,78.92,63,28
49,23763.04,21.06,145125.2,1563.23,90.0,67,18
46,23764.67,8.57,52960.84,1810.64,75.0,61,15
47,43754.2,25.96,306653.57,2699.72,88.02,64,17
23,18277.79,29.02,15911.79,1081.16,87.96,61,38
23,20581.82,8.39,5183.36,1571.17,84.13,67,44
55,39623.74,14.4,199722.0,2826.45,82.73,62,7
55,39410.27,28.43,392176.72,2350.43,75.0,65,10
26,15000.0,16.77,15090.85,1040.4,84.44,65,39
34,15000.0,18.39,38609.34,1020.18,79.85,66,32
46,21947.29,23.69,135170.18,1395.7,88.06,66,20
23,30435.17,10.26,9370.99,2275.96,83.69,61,38
53,25784.75,29.48,250833.57,1515.31,75.0,64,11
62,16219.43,24.52,167048.4,1020.17,78.16,64,2
33,55936.13,9.03,65694.94,4240.22,75.0,67,34
49,15000.0,7.78,33828.82,1152.79,75.34,66,17
29,15000.0,28.37,38304.71,895.33,86.31,66,37
52,39231.82,22.13,277770.04,2545.96,80.78,64,12
42,17851.63,5.96,23423.49,1398.91,78.38,67,25
42,51497.26,8.55,96862.73,3924.53,81.86,61,19
54,19442.59,6.2,40956.76,1519.83,80.09,63,9
30,18141.29,29.35,53248.39,1068.04,82.78,65,35
45,28234.97,17.45,123148.76,1942.42,90.0,65,20
32,33775.82,16.55,67093.82,2348.72,81.91,65,33
23,64878.83,28.89,56239.18,3844.37,87.6,64,41
39,33894.35,17.62,113445.1,2326.96,75.0,63,24
53,37629.33,17.94,222821.21,2573.1,80.11,63,10
46,16490.29,29.6,126919.69,967.4,75.75,63,17
33,35576.57,7.79,36008.99,2733.89,83.19,64,31
27,30115.61,29.64,62492.02,1765.68,85.85,66,39
54,16469.95,9.14,51192.93,1247.02,86.38,64,10
42,15000.0,16.82,55515.2,1039.72,81.33,67,25
40,15000.0,13.44,40321.03,1082.0,88.07,62,22
63,17012.54,28.89,211308.94,1008.2,83.59,63,0
43,19986.33,17.14,78778.98,1380.1,84.86,62,19
34,31982.48,5.58,24963.95,2516.61,79.63,65,31
50,35364.03,10.54,111845.24,2636.32,79.34,62,12
43,52807.5,15.77,191541.75,3706.63,80.48,66,23
39,27261.35,21.91,113485.01,1774.04,88.43,61,22
59,15000.0,19.05,111428.31,1011.91,79.63,64,5
61,15000.0,26.25,161423.55,921.9,75.0,64,3
56,19641.79,25.71,181802.45,1215.98,80.98,63,7
26,37622.45,19.76,44611.35,2515.6,79.02,65,39
43,30056.38,19.28,133301.86,2021.72,87.23,64,21
30,15070.13,11.95,18015.01,1105.72,82.8,63,33
55,15000.0,28.95,151975.14,888.15,84.3,66,11
41,16039.97,6.92,23313.61,1244.15,87.42,65,24
52,15000.0,14.93,71643.63,1063.43,83.56,61,9
50,20747.49,21.52,133951.4,1356.87,77.13,65,15
53,27514.43,28.64,260058.73,1636.16,83.94,63,10
26,25538.77,17.54,26874.32,1754.98,88.05,67,41
25,17368.86,27.4,23793.59,1050.85,82.01,66,41
35,22338.96,7.62,25533.41,1719.73,82.4,65,30
63,15000.0,18.29,117967.95,1021.38,79.44,62,0
45,15632.56,12.9,50419.95,1134.65,83.03,67,22
33,25732.84,24.89,83271.84,1610.61,84.31,62,29
26,67838.91,16.12,65633.62,4741.66,87.84,64,38
57,43196.43,16.88,269808.61,2992.03,90.0,65,8
22,15000.0,6.62,1985.87,1167.26,84.57,64,42
37,33596.8,15.95,91099.15,2353.17,89.58,67,30
44,24045.17,7.02,40515.44,1863.09,83.72,66,22
32,24383.49,12.49,36543.2,1778.19,85.1,62,30
64,78912.93,8.17,283746.93,6038.68,90.0,65,1
34,17280.26,13.36,32325.9,1247.61,81.57,62,28
27,28680.03,10.68,21450.64,2134.64,76.43,66,39
46,32344.91,12.13,102005.17,2368.47,90.0,66,20
52,15561.53,8.71,43371.32,1183.85,85.4,64,12
49,15000.0,15.99,69557.33,1050.12,76.22,66,17
59,15000.0,17.44,102020.56,1032.01,81.28,65,6
29,25021.17,25.92,58360.82,1544.72,84.33,65,36
34,34480.04,18.47,89161.55,2342.61,78.32,64,30
37,28869.95,10.72,52607.39,2147.95,75.87,62,25
45,28695.78,23.4,167851.62,1831.81,86.12,65,20
50,26034.3,12.43,97091.04,1899.83,75.0,63,13
49,15000.0,23.91,104008.12,951.13,79.42,65,16
49,21723.27,14.68,92474.64,1544.54,79.3,65,16
38,30152.91,17.84,96837.2,2064.42,77.04,63,25
51,27877.98,17.59,152049.44,1914.43,80.26,63,12
39,49995.67,28.89,274439.76,2962.62,81.01,64,25
37,16463.6,8.84,24746.06,1250.66,75.0,65,28
26,16616.06,28.46,28377.46,990.54,83.38,66,40
32,15502.26,19.05,35437.64,1045.76,86.12,64,32
58,15000.0,29.84,170100.62,876.97,89.35,64,6
23,29943.03,19.33,17362.58,2012.96,81.75,64,41
55,22073.08,21.41,165399.99,1445.61,75.0,64,9
53,19500.04,23.74,152763.03,1239.24,86.19,65,12
49,15000.0,25.54,111119.57,930.69,82.36,65,16
23,29021.92,16.94,14748.15,2008.82,85.77,64,41
25,22218.13,21.96,24400.89,1444.83,82.55,65,40
34,47685.21,20.37,136002.53,3164.23,84.77,65,31
56,22294.75,15.18,121813.69,1575.92,77.47,65,9
48,27160.26,25.52,194075.9,1685.75,76.24,64,16
61,48340.22,9.81,194453.26,3633.12,81.36,62,1
52,18673.26,9.18,54844.22,1413.28,81.82,65,13
38,17732.24,23.41,74723.14,1131.75,77.98,66,28
62,44949.23,20.94,395265.36,2961.51,78.06,63,1
60,15000.0,12.94,77649.07,1088.23,77.88,66,6
33,19345.04,20.88,52505.76,1275.51,87.83,65,32
22,19108.72,24.27,9273.91,1205.98,77.2,63,41
45,15000.0,10.42,39090.58,1119.7,84.56,63,18
40,28686.77,19.53,112078.38,1923.57,78.04,63,23
27,16563.34,25.62,29700.8,1026.7,84.28,66,39
31,23217.84,15.28,39027.0,1639.16,88.82,63,32
25,15000.0,19.29,14470.06,1008.83,87.55,65,40
49,25405.87,6.96,51304.2,1969.73,80.53,65,16
38,62307.64,25.76,288927.34,3854.68,83.36,65,27
28,21457.02,24.9,42747.81,1342.8,79.79,67,39
47,21917.02,16.41,97086.21,1526.77,86.71,67,20
62,15000.0,7.98,50281.62,1150.23,81.62,65,3
22,33564.95,21.51,14439.62,2195.43,88.81,62,40
55,21096.21,19.32,142685.84,1418.29,77.22,63,8
46,26807.54,27.99,195068.23,1608.74,78.01,67,21
43,35404.16,12.0,97676.51,2596.45,85.18,62,19
25,20120.14,5.81,5843.05,1579.29,84.18,66,41
36,36697.81,11.37,66751.8,2710.49,90.0,65,29
62,37916.59,15.7,249984.99,2663.71,80.72,62,0
31,26106.2,8.89,25518.09,1982.2,79.23,67,36
39,24336.23,29.49,136373.94,1429.89,79.13,67,28
36,22335.6,10.56,37737.42,1664.75,80.57,65,29
52,29167.87,21.95,204842.68,1897.21,83.81,64,12
32,28518.49,16.35,55962.92,1987.91,75.0,65,33
22,15000.0,18.88,5663.61,1014.02,75.83,65,43
63,15743.01,28.32,191691.71,940.42,83.13,65,2
42,35547.12,18.29,143025.47,2420.5,83.86,66,24
46,24936.17,12.63,81889.68,1815.55,80.38,62,16
53,19759.58,10.52,68599.69,1473.4,84.28,62,9
44,53154.0,27.3,348262.73,3220.25,75.0,63,19
25,33057.24,29.67,49037.32,1937.48,78.28,64,39
41,37794.32,11.3,89652.62,2793.76,78.17,65,24
38,19725.55,23.05,81835.44,1264.93,77.61,63,25
59,26708.56,17.64,183783.95,1833.01,86.16,65,6
25,21147.61,22.46,23753.61,1366.41,86.75,63,38
28,15000.0,29.11,34926.44,886.18,75.0,64,36
41,24305.86,11.9,60751.4,1784.41,75.0,67,26
25,21400.98,23.5,25144.71,1364.34,82.64,67,42
33,21223.06,15.95,44002.36,1486.52,79.02,67,34
39,36147.3,21.31,146379.83,2370.26,81.33,65,26
49,20839.81,15.17,91658.18,1473.26,83.61,65,16
22,22811.76,22.71,10360.37,1469.3,90.0,66,44
57,23374.09,13.44,116213.38,1686.1,81.63,62,5
46,28320.56,17.21,126714.92,1953.91,86.29,67,21
49,25565.91,22.72,168447.46,1646.45,79.83,64,15
25,31054.28,6.07,9421.35,2430.83,84.29,65,40
52,15000.0,13.2,63370.74,1084.97,85.54,66,14
58,23673.5,18.65,167815.66,1604.78,79.42,65,7
22,20825.71,6.85,2854.53,1616.54,78.61,67,45
25,15000.0,22.58,16934.19,967.76,79.61,63,38
53,15000.0,25.33,125394.26,933.35,86.35,65,12
55,16091.6,9.08,51157.03,1219.16,85.63,64,9
39,15900.17,23.34,70500.56,1015.8,75.0,66,27
35,19543.24,21.16,62015.59,1284.07,79.89,64,29
55,23484.15,15.27,125527.16,1658.14,84.15,67,12
28,28199.12,9.12,20584.69,2135.5,89.79,64,36
21,15000.0,28.87,4330.79,889.1,81.5,65,44
58,15000.0,16.6,94621.56,1042.5,83.87,64,6
42,15000.0,9.59,31650.58,1130.11,82.51,65,23
37,20754.52,22.95,80988.26,1332.54,79.39,65,28
36,22337.82,20.2,72186.73,1485.51,75.28,67,31
21,36298.81,25.4,9221.7,2256.43,75.74,62,41
23,15000.0,29.9,13456.09,876.22,85.94,61,38
26,32456.4,6.12,11921.26,2539.13,82.6,65,39
23,15000.0,23.48,10567.3,956.46,78.31,66,43
50,22239.14,29.73,198339.39,1302.32,75.0,65,15
31,29021.75,18.46,58918.12,1972.13,85.87,67,36
47,30233.27,22.89,186871.51,1942.68,77.03,63,16
42,51312.01,16.03,180931.67,3590.65,85.38,65,23
26,72323.16,13.92,60401.45,5188.02,81.35,66,40
58,26975.92,22.41,229736.41,1744.19,81.79,67,9
61,15000.0,29.7,182668.75,878.72,90.0,65,4
51,100000.0,7.29,226041.47,7725.69,75.0,64,13
63,38989.65,15.55,260755.23,2743.8,77.61,67,4
26,36870.16,28.52,63082.2,2196.37,89.99,66,40
40,17790.76,7.82,27824.6,1366.63,86.67,64,24
61,20724.19,21.27,180757.78,1359.62,80.79,65,4
31,15000.0,15.75,25994.3,1053.07,90.0,63,32
22,30829.79,14.42,8892.74,2198.62,87.02,65,43
51,17469.71,10.24,55434.15,1306.79,79.39,65,14
58,31548.51,9.41,112791.47,2381.69,76.63,61,3
46,15215.9,17.91,70843.14,1040.93,89.0,67,21
47,35426.66,14.44,138082.55,2526.04,77.93,64,17
51,25371.89,17.29,135979.87,1748.79,83.25,64,13
44,41596.87,9.9,98818.56,3123.29,89.48,63,19
33,63305.77,13.76,113200.58,4549.84,82.9,63,30
45,25378.09,29.91,189767.45,1482.28,82.05,63,18
57,43590.17,14.2,229051.34,3116.63,75.0,65,8
61,43693.34,15.32,274405.92,3083.38,86.99,62,1
45,21793.69,5.5,29949.44,1716.31,75.0,64,19
49,25086.07,14.52,105637.12,1786.95,88.76,67,18
51,25226.23,24.08,188346.18,1595.88,75.0,63,12
63,17709.22,17.89,136231.09,1211.75,77.86,67,4
59,17791.64,21.43,148670.34,1164.96,87.84,62,3
22,40633.41,18.91,15370.65,2745.67,89.24,66,44
32,15442.32,7.64,14152.47,1188.58,82.47,64,32
25,20441.43,13.3,13597.24,1476.83,80.19,63,38
47,18707.23,22.36,112918.22,1210.42,82.77,66,19
54,27726.37,18.7,176269.88,1878.5,75.0,61,7
34,69577.97,21.87,213073.04,4529.87,87.46,64,30
27,20035.93,14.0,19641.54,1435.83,78.9,65,38
57,15000.0,9.84,54624.36,1126.97,80.73,63,6
56,23227.56,25.75,215280.65,1437.3,82.43,64,8
30,15000.0,14.41,21611.29,1069.91,83.39,62,32
49,25046.57,21.38,155259.42,1641.07,84.23,67,18
36,15048.17,14.53,34986.77,1071.79,88.13,64,28
58,23897.77,28.18,255919.0,1430.25,88.35,62,4
41,15000.0,29.8,93865.22,877.52,81.85,63,22
58,19285.23,21.22,155531.95,1266.02,85.67,63,5
61,15000.0,20.05,123330.75,999.33,86.35,63,2
53,41217.61,26.02,353928.28,2541.04,75.0,65,12
49,15335.16,17.91,79630.58,1049.11,79.81,67,18
37,29062.88,26.74,132102.41,1774.35,77.47,63,26
33,24089.46,15.32,47987.39,1699.84,82.13,64,31
26,24329.79,5.8,8463.01,1909.94,88.28,65,39
22,26542.44,28.16,14951.23,1588.9,85.89,63,41
28,29776.99,23.04,54880.7,1909.74,86.1,63,35
52,42323.25,17.77,240655.77,2900.23,80.03,63,11
56,35125.02,28.62,361929.71,2089.28,80.04,67,11
29,47241.22,27.17,115515.57,2867.18,78.98,66,37
43,15000.0,7.71,26601.74,1153.62,77.52,64,21
27,15000.0,20.61,21640.43,992.38,84.88,67,40
51,50442.4,18.45,288545.99,3427.87,79.26,67,16
41,29180.16,24.41,149591.71,1838.06,75.5,64,23
21,15000.0,12.52,1877.88,1093.51,83.44,65,44
22,19153.24,5.2,1993.04,1513.06,82.34,64,42
60,28810.97,9.63,111037.35,2169.59,83.49,63,3
31,21514.32,10.27,24313.04,1608.67,89.23,66,35
57,29917.77,12.29,135994.26,2186.85,82.12,65,8
38,15000.0,14.26,38501.52,1071.75,78.79,64,26
64,21696.72,22.66,216361.91,1398.28,78.75,61,0
44,23360.7,6.86,38439.31,1813.26,77.19,66,22
39,15469.89,17.16,50448.86,1067.89,78.17,64,25
25,19117.16,17.47,16695.11,1314.85,75.75,62,37
49,17471.83,20.4,103346.84,1159.01,82.59,62,13
59,15000.0,12.76,74667.57,1090.45,78.62,65,6
22,16175.95,11.49,3718.76,1193.05,82.64,65,43
37,24233.36,17.1,70434.51,1674.18,80.18,63,26
31,15000.0,21.49,35458.83,981.37,81.47,62,31
57,15717.93,6.11,35561.45,1229.73,90.0,67,10
33,15000.0,12.34,24062.11,1095.76,87.72,62,29
49,45258.62,24.68,323961.21,2840.63,75.0,62,13
52,34996.76,17.1,191555.32,2417.55,78.95,65,13
60,40230.66,28.8,463387.17,2387.17,75.0,63,3
63,26384.53,26.69,302790.8,1611.91,79.99,65,2
28,25520.06,13.6,27763.02,1837.47,83.66,64,36
30,19819.47,23.16,45895.49,1269.16,87.37,63,33
45,42198.1,11.86,125093.23,3099.53,87.12,62,17
31,22287.89,9.38,23002.56,1683.06,83.59,62,31
48,15000.0,27.03,113507.14,912.18,77.34,65,17
53,15000.0,13.76,68093.35,1078.05,86.22,66,13
59,26415.9,10.09,103902.34,1979.31,82.24,65,6
46,15000.0,29.12,113585.21,885.94,82.95,65,19
28,23125.5,5.78,10685.31,1815.82,90.0,63,35
58,32191.02,14.17,173366.16,2302.4,77.28,67,9
46,15000.0,5.96,23245.74,1175.49,90.0,65,19
52,18962.27,17.6,106810.73,1302.04,90.0,65,13
48,19310.04,15.03,81261.05,1367.32,82.34,63,15
27,15000.0,23.02,24167.56,962.29,82.97,63,36
55,15000.0,28.85,151467.03,889.36,78.46,67,12
22,15000.0,17.99,5397.67,1025.1,82.95,64,42
42,15000.0,12.13,40045.47,1098.31,82.47,65,23
42,20153.67,26.8,118845.51,1229.3,78.56,62,20
23,20017.75,20.11,12078.8,1332.62,78.43,64,41
28,16925.35,18.84,25505.98,1144.76,80.81,67,39
24,15000.0,9.71,5828.62,1128.57,81.95,67,43
35,38279.44,6.01,34536.41,2998.08,75.0,66,31
64,16134.21,16.54,117383.72,1122.2,87.64,65,1
59,79483.56,18.2,564210.71,5418.05,79.51,67,8
32,33948.06,8.18,33312.59,2597.67,80.5,67,35
49,15000.0,6.48,28209.38,1168.94,82.89,66,17
29,40831.84,10.4,38225.99,3048.71,80.66,67,38
62,15502.79,6.58,42826.96,1206.93,87.7,64,2
60,15000.0,6.4,38420.74,1169.96,80.58,65,5
40,19225.07,16.1,61920.69,1344.09,79.08,64,24
54,38828.08,25.26,333419.69,2418.47,85.1,66,12
46,28615.14,21.6,160700.45,1869.53,85.8,65,19
41,24130.62,21.99,111409.16,1568.78,90.0,62,21
43,15000.0,11.56,39885.15,1105.49,75.0,62,19
38,35297.27,5.28,33531.3,2786.2,82.38,63,25
44,15000.0,16.27,58558.19,1046.67,85.4,65,21
62,37102.66,14.43,224834.86,2645.79,77.45,62,0
49,26018.74,28.68,216409.65,1546.36,89.03,65,16
58,16352.71,6.8,42258.44,1270.05,78.58,66,8
58,63752.18,24.41,591364.22,4015.83,82.59,67,9
33,34753.22,14.64,66121.57,2472.25,87.44,64,31
52,29123.98,25.74,239893.06,1802.28,76.54,65,13
39,23194.46,17.37,76560.57,1597.08,81.33,66,27
37,15000.0,25.51,65056.99,931.09,85.84,67,30
22,22446.93,16.67,7484.35,1558.73,82.75,64,42
38,49124.49,15.05,133047.18,3477.75,85.34,64,26
59,15000.0,29.09,170192.37,886.34,86.0,64,5
47,29250.19,14.22,112314.64,2090.87,79.36,63,16
34,44229.77,25.13,155624.65,2759.48,90.0,67,33
35,45349.92,6.68,45412.16,3526.87,77.8,64,29
28,15000.0,6.57,7879.46,1167.92,88.78,64,36
29,16773.37,15.95,24082.26,1174.8,83.76,64,35
41,23166.47,19.64,95544.17,1551.4,78.92,62,21
63,27637.35,20.21,240216.38,1837.58,77.69,65,2
55,41808.84,5.91,86476.5,3278.17,83.4,65,10
34,19919.04,22.42,62517.69,1287.79,80.9,63,29
47,35341.71,8.25,78706.0,2702.22,84.44,61,14
28,15000.0,28.88,34660.35,888.95,80.87,67,39
55,19283.5,13.34,90026.03,1392.61,82.37,64,9
38,35324.94,11.54,73352.34,2604.15,84.56,65,27
34,33414.62,12.28,57454.13,2442.56,81.69,62,28
28,15000.0,28.43,34120.6,894.58,80.72,63,35
28,36799.94,17.07,50257.03,2543.15,83.78,64,36
57,15000.0,15.87,88061.82,1051.66,80.17,65,8
64,40063.56,19.15,337530.73,2699.37,85.36,67,3
22,19887.23,28.27,11243.86,1188.78,84.27,63,41
37,17576.77,12.71,37973.64,1278.59,85.49,67,30
33,18976.71,9.52,23486.81,1430.84,85.46,64,31
34,26622.71,19.89,74123.44,1777.35,80.75,64,30
61,62329.28,17.29,441893.83,4295.95,75.0,64,3
61,40499.73,6.55,108748.86,3153.94,81.19,67,6
29,15000.0,18.05,24365.38,1024.39,83.19,63,34
47,15000.0,19.06,77194.81,1011.74,81.4,67,20
40,15000.0,22.35,67061.3,970.58,78.4,62,22
58,25704.82,29.89,291946.35,1501.84,88.2,67,9
32,20236.25,15.54,37735.39,1424.3,77.99,65,33
62,30142.39,17.76,224775.88,2065.88,78.58,67,5
42,17145.71,6.88,25933.1,1330.58,79.76,65,23
57,18065.42,25.79,172383.63,1117.2,80.53,62,5
59,15000.0,7.45,43605.29,1156.83,79.08,62,3
51,38241.44,28.35,336034.49,2283.47,81.9,63,12
33,16301.67,13.71,29059.78,1172.19,82.52,64,31
21,15000.0,13.44,2015.93,1082.01,77.19,66,45
58,35713.56,13.22,179345.84,2582.83,76.45,61,3
60,15000.0,28.76,172573.44,890.47,85.6,63,3
29,28994.09,29.5,76986.34,1703.34,81.76,65,36
59,15001.87,29.33,171607.8,883.47,87.01,63,4
30,20786.08,22.62,47017.45,1340.36,85.2,64,34
49,15000.0,7.78,33827.57,1152.79,80.53,64,15
60,29400.28,14.66,172392.16,2090.87,84.18,67,7
50,61390.76,12.23,225292.99,4490.08,85.72,62,12
22,15000.0,22.71,6812.92,966.13,77.98,67,45
38,39241.91,17.32,122314.87,2703.89,75.0,64,26
48,21511.58,20.41,122949.64,1426.71,77.25,63,15
52,28776.15,5.22,48051.81,2272.88,84.87,67,15
44,15000.0,24.57,88457.77,942.85,90.0,63,19
58,15000.0,28.8,164167.39,889.98,81.82,67,9
34,23011.05,21.73,70018.17,1500.81,88.37,65,31
45,19767.41,26.3,129963.01,1214.07,86.57,64,19
45,23730.94,16.96,100596.99,1642.25,78.5,67,22
52,15000.0,5.51,26424.97,1181.18,81.67,63,11
47,29887.99,29.76,240169.91,1749.4,85.21,67,20
52,26747.03,6.47,55383.92,2084.69,76.13,65,13
51,38290.28,9.82,116555.61,2877.53,86.24,66,15
44,25803.27,6.31,39082.69,2014.57,87.36,65,21
55,68039.77,20.62,491137.34,4500.61,86.06,65,10
50,60101.3,19.58,353048.95,4027.75,81.4,63,13
53,22216.88,10.24,75088.03,1661.79,84.42,63,10
53,21782.41,28.92,207856.19,1290.31,86.91,64,11
47,15000.0,27.84,112740.49,902.04,75.0,64,17
53,15000.0,12.0,59376.49,1100.06,75.0,66,13
53,19654.75,21.47,139266.36,1286.21,84.58,66,13
24,15963.1,26.38,16844.79,979.32,79.02,65,41
50,15000.0,13.99,62977.29,1075.06,82.9,64,14
64,26257.15,11.34,131007.62,1939.98,83.01,65,1
35,15000.0,11.4,25660.68,1107.44,88.12,65,30
49,15000.0,25.51,110974.64,931.11,82.85,66,17
48,15000.0,16.58,69622.37,1042.79,84.66,66,18
52,15000.0,22.88,109840.56,963.96,84.32,62,10
56,16285.9,21.26,124631.21,1068.66,85.96,64,8
50,32992.6,12.66,125262.78,2401.43,79.17,64,14
62,57895.75,10.2,248072.01,4332.44,83.52,66,4
63,15000.0,8.14,52532.91,1148.19,75.0,65,2
58,34151.17,5.6,72636.58,2686.64,78.84,64,6
62,15000.0,7.03,44297.89,1162.11,87.11,65,3
32,23900.95,11.41,32714.18,1764.56,75.37,62,30
23,29389.58,22.84,20137.73,1889.75,75.92,65,42
35,44478.43,8.87,59198.39,3377.66,85.25,65,30
30,72981.57,18.08,131986.32,4981.91,78.93,66,36
42,37097.85,11.13,90823.92,2747.46,88.27,65,23
43,17370.1,17.8,71094.19,1189.92,82.37,67,24
31,15000.0,23.75,39187.96,953.12,89.61,62,31
36,24740.53,11.65,46114.47,1821.53,90.0,66,30
36,30422.56,13.7,66673.93,2187.95,88.38,66,30
34,15000.0,23.08,48457.53,961.56,79.45,63,29
26,32463.48,18.66,36343.1,2200.52,76.4,65,39
62,17784.0,7.36,55005.02,1372.86,88.36,65,3
37,15000.0,23.95,61082.33,950.58,81.92,63,26
51,23586.15,11.94,87272.33,1730.91,83.0,66,15
62,15000.0,14.63,92146.59,1067.17,87.74,67,5
30,15000.0,11.13,16694.13,1110.88,76.39,64,34
40,25426.01,18.58,94503.01,1725.07,84.94,67,27
29,27110.03,22.69,55371.65,1746.47,79.53,63,34
35,18349.05,25.08,69030.26,1145.59,85.96,62,27
59,25269.46,28.05,276465.39,1515.05,83.93,62,3
22,38980.97,13.98,10899.4,2794.27,86.41,63,41
24,33392.31,28.32,37820.61,1994.76,79.87,64,40
44,15000.0,20.42,73525.93,994.7,78.45,66,22
38,22336.37,14.74,59262.31,1587.0,82.01,62,24
31,15529.63,27.18,46434.5,942.36,79.1,65,34
57,15000.0,19.49,108173.59,1006.37,78.85,65,8
46,30373.93,16.36,129175.56,2117.14,78.49,63,17
28,36364.3,5.29,15382.21,2870.13,85.17,61,33
42,17377.77,22.94,87693.3,1115.98,90.0,63,21
25,24770.56,6.93,8587.58,1921.09,85.96,63,38
22,47743.1,12.23,11682.57,3491.82,85.5,65,43
25,36772.12,29.04,53397.45,2174.39,85.38,63,38
55,16429.7,8.88,51065.39,1247.56,77.43,64,9
52,21166.58,12.79,86661.81,1538.2,85.46,61,9
64,15459.01,28.31,192553.35,923.57,75.0,65,1
39,24700.95,13.44,63086.18,1781.72,83.87,64,25
59,22476.68,13.22,115857.86,1625.5,85.67,64,5
24,15000.0,21.2,12719.32,985.01,86.07,66,42
43,17536.28,8.28,33411.95,1340.3,85.26,65,22
39,15000.0,29.32,83558.56,883.52,75.77,64,25
46,15000.0,11.88,46314.71,1101.56,78.79,66,20
46,27075.09,24.64,173469.47,1700.27,87.88,64,18
27,23662.24,12.19,20191.58,1731.48,83.85,63,36
52,35362.97,11.88,134484.65,2596.69,83.58,66,14
53,22614.88,6.44,48044.87,1763.25,79.35,66,13
64,19968.57,7.98,70140.14,1531.21,76.49,67,3
46,55767.8,18.05,261706.43,3808.51,78.35,65,19
44,18589.74,19.42,86647.89,1248.28,75.05,63,19
43,18168.03,25.4,106121.28,1129.51,84.75,66,23
58,22579.65,6.51,55817.89,1759.23,75.0,63,5
46,15000.0,13.9,54224.64,1076.2,78.36,67,21
51,25047.43,10.0,77677.87,1878.47,90.0,64,13
26,15333.8,13.95,12831.58,1099.6,80.93,61,35
51,17753.56,13.86,76267.1,1274.44,78.14,63,12
60,15174.2,13.86,84107.54,1089.29,90.0,64,4
32,15000.0,12.74,22933.5,1090.74,79.98,62,30
37,15000.0,24.1,61453.6,948.76,90.0,64,27
46,15000.0,22.24,86746.36,971.97,80.61,63,17
23,38969.89,13.54,15825.75,2807.89,86.56,61,38
35,22869.75,8.66,29715.36,1740.73,90.0,63,28
58,17325.36,17.96,118222.44,1184.52,82.75,63,5
44,15000.0,27.97,100696.29,900.36,80.29,64,20
50,41379.11,8.09,100414.48,3169.33,85.58,66,16
64,15981.06,23.83,167534.71,1014.45,77.06,65,1
56,15000.0,19.98,107916.17,1000.19,88.31,66,10
